YEAR;CULTURAL_SPACE_NAME;WEBSITE;TYPE;PRIMARY_USE;ADDRESS;LOCAL_AREA;OWNERSHIP;SQUARE_FEET;NUMBER_OF_SEATS;ACTIVE_SPACE;Geom;geo_point_2d
2014;Architectural Institute of BC Gallery;www.aibc.ca;Museum/Gallery;Museum/Gallery;440 Cambie St, Vancouver, BC, V6B 2N5;Downtown;;250;;Yes;"{""coordinates"": [-123.1095005, 49.2817199], ""type"": ""Point""}";49.2817199, -123.1095005
2014;Arts Club Theatre - Production Centre;;Studio/Rehearsal;Workshop;1377 Cartwright St, Vancouver, BC, V6H 3R7;Fairview;Government;11282;;Yes;"{""coordinates"": [-123.1347122, 49.2700047], ""type"": ""Point""}";49.2700047, -123.1347122
2014;Artstarts In Schools;www.artstarts.com;Museum/Gallery;Museum/Gallery;808 Richards St, Vancouver, BC, V6B 3A7;Downtown;Privately Owned;6000;;Yes;"{""coordinates"": [-123.1179808, 49.2799985], ""type"": ""Point""}";49.2799985, -123.1179808
2014;Bau-Xi Gallery;www.bau-xi.com;Museum/Gallery;Museum/Gallery;3045 Granville St, Vancouver, BC, V6H 3J9;Fairview;Privately Owned;;;Yes;"{""coordinates"": [-123.1391799, 49.258496], ""type"": ""Point""}";49.258496, -123.1391799
2014;Djavad Mowafaghian Cinema;http://www.sfu.ca/mecs/facilities/goldcorp-centre-for-the-arts/meeting-rooms/djavadmowafaghian.html;Theatre/Performance;Cinema;149 W Hastings St, Vancouver, BC, V6B 1H4;Downtown;Other;;350;Yes;"{""coordinates"": [-123.108528, 49.282364], ""type"": ""Point""}";49.282364, -123.108528
2014;Dundarave Print Workshop & Gallery;www.dundaraveprintworkshop.com;Museum/Gallery;Museum/Gallery;1640 Johnston St, Vancouver, BC, V6H 3S2;Fairview;Privately Owned;230;;Yes;"{""coordinates"": [-123.1353489, 49.2721848], ""type"": ""Point""}";49.2721848, -123.1353489
2014;Gam Gallery;http://gamgallery.com/contact/;Museum/Gallery;Museum/Gallery;110 E Hastings St, Vancouver, BC, V6N 1N4;Downtown;;2000;;Yes;"{""coordinates"": [-123.101858, 49.2813343], ""type"": ""Point""}";49.2813343, -123.101858
2014;Little Mountain Gallery;www.littlemountaingallery.com;Museum/Gallery;Museum/Gallery;195 E 26th Av, Vancouver, BC, V5V 2G8;Riley Park;Privately Owned;;;Yes;"{""coordinates"": [-123.1014023, 49.2480158], ""type"": ""Point""}";49.2480158, -123.1014023
2014;Lumbermen's Arch;;Community Space;Plaza/Park/Band Shell;, Vancouver, BC,;;City of Vancouver;66120;;Yes;"{""coordinates"": [-123.131707, 49.302981], ""type"": ""Point""}";49.302981, -123.131707
2014;New Leaf Editions;www.newleafeditions.com?;Studio/Rehearsal;Workshop;1370 Cartwright St, Vancouver, BC, V6H 3R7;Fairview;Privately Owned;;;Yes;"{""coordinates"": [-123.134665, 49.269841], ""type"": ""Point""}";49.269841, -123.134665
2014;Rennie collection at Wing Sang;;Museum/Gallery;Museum/Gallery;51 E Pender St, Vancouver, BC, V6A 1S9;Downtown;Privately Owned;20000;;Yes;"{""coordinates"": [-123.1031317, 49.2806995], ""type"": ""Point""}";49.2806995, -123.1031317
2014;UBC Museum of Anthropology;http://moa.ubc.ca/;Museum/Gallery;Museum/Gallery;6393 NW Marine Dr, Vancouver, BC, V6T 1Z2;;Other;38889;;Yes;"{""coordinates"": [-123.259174, 49.26907], ""type"": ""Point""}";49.26907, -123.259174
2014;Vancity Theatre;http://www.viff.org/theatre/facility-info;Theatre/Performance;Cinema;1181 Seymour St, Vancouver, BC, V6B 3M7;Downtown;Privately Owned;650;170;Yes;"{""coordinates"": [-123.124732, 49.276974], ""type"": ""Point""}";49.276974, -123.124732
2020;BC Sports Hall of Fame Museum;www.bcsportshalloffame.com;Museum/Gallery;Museum/Gallery;777 Pacific Blvd S, Vancouver, BC, V6B 4Y8;Downtown;Government;15000;;Yes;"{""coordinates"": [-123.110438, 49.27619], ""type"": ""Point""}";49.27619, -123.110438
2020;CBC Outdoor Stage;http://www.cbc.ca;Community Space;Plaza/Park/Band Shell;700 Hamilton St, Vancouver, BC, V6B 2R5;Downtown;Government;2623;;Yes;"{""coordinates"": [-123.114669, 49.279299], ""type"": ""Point""}";49.279299, -123.114669
2020;Ceperley Meadow;;Community Space;Plaza/Park/Band Shell;8701 Stanley Park Dr, Vancouver, BC, V6G 3E2;Stanley Park;City of Vancouver;5558;;Yes;"{""coordinates"": [-123.148518, 49.293772], ""type"": ""Point""}";49.293772, -123.148518
2020;Contemporary Art Gallery;www.contemporaryartgallery.ca?;Museum/Gallery;Museum/Gallery;555 Nelson St, Vancouver, BC, V6B 6R5;Downtown;Privately Owned;5750;;Yes;"{""coordinates"": [-123.121183, 49.278238], ""type"": ""Point""}";49.278238, -123.121183
2020;Dr. Sun Yat-Sen Classical Chinese Garden;www.vancouverchinesegarden.com?;Museum/Gallery;Garden/Aquarium/Science Centre;578 Carrall St, Vancouver, BC, V6B 5K2;Downtown;City of Vancouver;5500;;Yes;"{""coordinates"": [-123.104168, 49.279983], ""type"": ""Point""}";49.279983, -123.104168
2020;Elan Fine Arts;https://elanfineart.ca/;Museum/Gallery;Museum/Gallery;4-258 E 1st Av, Vancouver, BC, V5T 1A6;Strathcona;Privately Owned;;;Yes;"{""coordinates"": [-123.098404, 49.268958], ""type"": ""Point""}";49.268958, -123.098404
2020;Federation Gallery;http://artists.ca/federation_gallery;Museum/Gallery;Museum/Gallery;1241 Cartwright St, Vancouver, BC, V6H 4B7;Fairview;Privately Owned;1200;;Yes;"{""coordinates"": [-123.13225, 49.269582], ""type"": ""Point""}";49.269582, -123.13225
2020;H.R. Macmillan Space Centre;http://www.spacecentre.ca/;Museum/Gallery;Garden/Aquarium/Science Centre;1100 Chestnut St, Vancouver, BC, V6J 3J9;Kitsilano;City of Vancouver;16275;;Yes;"{""coordinates"": [-123.144299, 49.276361], ""type"": ""Point""}";49.276361, -123.144299
2020;Malaspina Printmakers Gallery;www.malaspinaprintmakers.com?;Museum/Gallery;Museum/Gallery;1555 Duranleau St, Vancouver, BC, V6H 3S3;Fairview;Government;2500;;Yes;"{""coordinates"": [-123.135784, 49.271369], ""type"": ""Point""}";49.271369, -123.135784
2020;Sam's Original Art;https://samsoriginalart.com/;Museum/Gallery;Museum/Gallery;1736 W 2nd Av, Vancouver, BC, V6J 1H6;Kitsilano;Privately Owned;;;Yes;"{""coordinates"": [-123.144122, 49.269838], ""type"": ""Point""}";49.269838, -123.144122
2020;Skwachàys Lodge Gallery;http://skwachays.com/;Museum/Gallery;Museum/Gallery;31 W Pender St, Vancouver, BC, V6B 1R3;Downtown;Non-Profit;;;Yes;"{""coordinates"": [-123.106127, 49.280978], ""type"": ""Point""}";49.280978, -123.106127
2020;Stanley Park Nature House;http://stanleyparkecology.ca/education/nature-house/;Museum/Gallery;Museum/Gallery;712 Lost Lagoon Path, Vancouver, BC, V6G 2S1;Stanley Park;Vancouver Park Board/COV;500;;Yes;"{""coordinates"": [-123.137914, 49.294408], ""type"": ""Point""}";49.294408, -123.137914
2020;Lobby Gallery;http://www.ligi.ubc.ca/LobbyGallery.htm;Museum/Gallery;Museum/Gallery;6476 NW Marine Dr, Vancouver, BC, V6T 1Z2;UBC;Other;200;;Yes;"{""coordinates"": [-123.259146, 49.267681], ""type"": ""Point""}";49.267681, -123.259146
2020;Monte Clark Gallery;www.monteclarkgallery.com;Museum/Gallery;Museum/Gallery;53 Dunlevy Av, Vancouver, BC, V6A 3A3;Downtown Eastside;Privately Owned;;;Yes;"{""coordinates"": [-123.0976142, 49.2844048], ""type"": ""Point""}";49.2844048, -123.0976142
2020;Rennie Collection at Wing Sang;http://renniecollection.org/gallery/wingsang.php;Museum/Gallery;Museum/Gallery;51 E Pender St, Vancouver, BC, V6A 1S9;Downtown;Privately Owned;20000;;Yes;"{""coordinates"": [-123.1031317, 49.2806995], ""type"": ""Point""}";49.2806995, -123.1031317
2020;Roedde House;www.roeddehouse.org;Museum/Gallery;Museum/Gallery;1415 Barclay St, Vancouver, BC, V6G 1J6;West End;City of Vancouver;1641;35;Yes;"{""coordinates"": [-123.132187, 49.286863], ""type"": ""Point""}";49.286863, -123.132187
2020;The Lab - Vancouver Art and Leisure;http://www.vanartleisure.com/;Studio/Rehearsal;Workshop;101 W 6th Av, Vancouver, BC, V5Y 1K3;Mount Pleasant;Privately Owned;6000;;Yes;"{""coordinates"": [-123.106972, 49.265745], ""type"": ""Point""}";49.265745, -123.106972
2020;Vancity Theatre;http://www.viff.org/theatre/facility-info;Theatre/Performance;Cinema;1181 Seymour St, Vancouver, BC, V6B 3M7;Downtown;Privately Owned;650;170;Yes;"{""coordinates"": [-123.124732, 49.276974], ""type"": ""Point""}";49.276974, -123.124732
2020;Vancouver Community Laboratory;http://vancommunitylab.com/;Studio/Rehearsal;Workshop;1907 Triumph St, Vancouver, BC, V5L 1K6;Grandview-Woodland;Privately Owned;7600;;Yes;"{""coordinates"": [-123.0652956, 49.2841727], ""type"": ""Point""}";49.2841727, -123.0652956
2020;Vancouver Holocaust Education Centre;www.vhec.org?;Museum/Gallery;Museum/Gallery;50-950 W 41st Av, Vancouver, BC, V5Z 2N7;Oakridge;Privately Owned;;;Yes;"{""coordinates"": [-123.126013, 49.233442], ""type"": ""Point""}";49.233442, -123.126013
2017;Dundarave Print Workshop & Gallery;www.dundaraveprintworkshop.com;Museum/Gallery;Museum/Gallery;1640 Johnston St, Vancouver, BC, V6H 3S2;Fairview;Privately Owned;230;;Yes;"{""coordinates"": [-123.1353489, 49.2721848], ""type"": ""Point""}";49.2721848, -123.1353489
2017;FIELD Contemporary;www.field-contemporary.com;Museum/Gallery;Museum/Gallery;17 W Broadway, Vancouver, BC, V5Y 1P1;Mount Pleasant;Privately Owned;800;;Yes;"{""coordinates"": [-123.1058083, 49.2630895], ""type"": ""Point""}";49.2630895, -123.1058083
2016;Artspeak Gallery;www.artspeak.ca/?;Museum/Gallery;Museum/Gallery;233 Carrall St, Vancouver, BC, V6B 2J2;Downtown;Non-Profit;990;;Yes;"{""coordinates"": [-123.104299, 49.282941], ""type"": ""Point""}";49.282941, -123.104299
2016;Coastal Peoples Fine Arts Gallery Gastown;http://www.coastalpeoples.com;Museum/Gallery;Museum/Gallery;312 Water St, Vancouver, BC, V6B 1B6;Downtown;Privately Owned;;;Yes;"{""coordinates"": [-123.109198, 49.2843539], ""type"": ""Point""}";49.2843539, -123.109198
2016;Coastal Peoples Fine Arts Gallery Yaletown;http://www.coastalpeoples.com;Museum/Gallery;Museum/Gallery;1024 Mainland St, Vancouver, BC, V6B 2T4;Downtown;Privately Owned;;;Yes;"{""coordinates"": [-123.119591, 49.2762084], ""type"": ""Point""}";49.2762084, -123.119591
2016;Jack Poole Plaza;http://www.vancouverconventioncentre.com/jack-poole-plaza/;Community Space;Plaza/Park/Band Shell;Vancouver, BC;Downtown;Government;46284;;Yes;"{""coordinates"": [-123.118259, 49.289387], ""type"": ""Point""}";49.289387, -123.118259
2016;Vancouver Art Gallery;www.vanartgallery.bc.ca;Museum/Gallery;Museum/Gallery;750 Hornby St, Vancouver, BC, V6Z 2H7;Downtown;Government;165000;;Yes;"{""coordinates"": [-123.120932, 49.283158], ""type"": ""Point""}";49.283158, -123.120932
2015;Bau-Xi Gallery;www.bau-xi.com;Museum/Gallery;Museum/Gallery;3045 Granville St, Vancouver, BC, V6H 3J9;Fairview;Privately Owned;;;Yes;"{""coordinates"": [-123.1391799, 49.258496], ""type"": ""Point""}";49.258496, -123.1391799
2015;BC Sports Hall of Fame Museum;www.bcsportshalloffame.com;Museum/Gallery;Museum/Gallery;777 Pacific Blvd S, Vancouver, BC, V6B 4Y8;Downtown;Government;15000;;Yes;"{""coordinates"": [-123.110438, 49.27619], ""type"": ""Point""}";49.27619, -123.110438
2015;Granville Island;;Community Space;Plaza/Park/Band Shell;Granville Island, Vancouver, BC;Fairview;Government;;;Yes;"{""coordinates"": [-123.134845, 49.269463], ""type"": ""Point""}";49.269463, -123.134845
2017;Art Emporium;http://www.theartemporium.ca;Museum/Gallery;Museum/Gallery;2928 Granville St, Vancouver, BC, V6H 3J7;Fairview;Privately Owned;;;Yes;"{""coordinates"": [-123.1383072, 49.2593906], ""type"": ""Point""}";49.2593906, -123.1383072
2017;Colbourne House/ Marpole Museum;http://www.marpolehistorical.ca?;Museum/Gallery;Museum/Gallery;8743 Sw Marine Dr, Vancouver, BC, V6P 6A5;Marpole;City of Vancouver;2000;;Yes;"{""coordinates"": [-123.1423354, 49.2064788], ""type"": ""Point""}";49.2064788, -123.1423354
2017;Grunt Gallery;www.grunt.ca?;Museum/Gallery;Museum/Gallery;350 E 2nd Av, Vancouver, BC, V5T 4R8;Mount Pleasant;Non-Profit;1350;;Yes;"{""coordinates"": [-123.09715, 49.26676], ""type"": ""Point""}";49.26676, -123.09715
2017;Hill's Native Art;www.hillsnativeart.com;Museum/Gallery;Museum/Gallery;165 Water St, Vancouver, BC, V6B 1A7;Downtown;Privately Owned;;;Yes;"{""coordinates"": [-123.1081528, 49.2844721], ""type"": ""Point""}";49.2844721, -123.1081528
2017;James Black Gallery;http://www.thejamesblack.gallery/;Museum/Gallery;Museum/Gallery;144 E 6th Av, Vancouver, BC, V5T1J5;Mount Pleasant;Privately Owned;1500;15;Yes;"{""coordinates"": [-123.1019214, 49.2652632], ""type"": ""Point""}";49.2652632, -123.1019214
2017;Labyrinth Gallery;http://labyrinthgallery.org/;Museum/Gallery;Museum/Gallery;112 E Hastings St, Vancouver, BC, V6A 4J1;Downtown;Privately Owned;;;Yes;"{""coordinates"": [-123.1017894, 49.2810651], ""type"": ""Point""}";49.2810651, -123.1017894
2017;Marion Scott Gallery;www.marionscottgallery.com;Museum/Gallery;Museum/Gallery;2423 Granville St, Vancouver, BC, V6H 3G5;Fairview;Privately Owned;;;Yes;"{""coordinates"": [-123.1386272, 49.264079], ""type"": ""Point""}";49.264079, -123.1386272
2017;Morris and Helen Belkin Art Gallery;http://www.belkin.ubc.ca/;Museum/Gallery;Museum/Gallery;1825 Main Mall, Vancouver, BC, V6T 1Z2;UBC;Other;;;Yes;"{""coordinates"": [-123.255944, 49.2683878], ""type"": ""Point""}";49.2683878, -123.255944
2017;Petley Jones Gallery;www.petleyjones.com?;Museum/Gallery;Museum/Gallery;554 W 6th Av, Vancouver, BC, V6J 1R2;Mount Pleasant;Privately Owned;1500;;Yes;"{""coordinates"": [-123.0917358, 49.2652275], ""type"": ""Point""}";49.2652275, -123.0917358
2017;Trillium North Park;https://trilliumnorthpark.com/;Museum/Gallery;Garden/Aquarium/Science Centre;699 National Av, Vancouver, BC,;Strathcona;Vancouver Park Board/COV;;;Yes;"{""coordinates"": [-123.09379, 49.274169], ""type"": ""Point""}";49.274169, -123.09379
2017;Uno Langmann Limited Fine Arts;www.langmann.com;Museum/Gallery;Museum/Gallery;2117 Granville St, Vancouver, BC, V6H 3E9;Fairview;Privately Owned;;;Yes;"{""coordinates"": [-123.1388698, 49.2666423], ""type"": ""Point""}";49.2666423, -123.1388698
2017;Vancity Theatre;http://www.viff.org/theatre/facility-info;Theatre/Performance;Cinema;1181 Seymour St, Vancouver, BC, V6B 3M7;Downtown;Privately Owned;650;170;Yes;"{""coordinates"": [-123.124732, 49.276974], ""type"": ""Point""}";49.276974, -123.124732
2017;Vancouver Biennale;https://www.vancouverbiennale.com/;Museum/Gallery;Museum/Gallery;290 W 3rd Av, Vancouver, BC, V5Y 1G1;Mount Pleasant;Privately Owned;1000;;Yes;"{""coordinates"": [-123.110397, 49.268419], ""type"": ""Point""}";49.268419, -123.110397
2016;H.R. Macmillan Space Centre;http://www.spacecentre.ca/;Museum/Gallery;Garden/Aquarium/Science Centre;1100 Chestnut St, Vancouver, BC, V6J 3J9;Kitsilano;City of Vancouver;16275;;Yes;"{""coordinates"": [-123.144299, 49.276361], ""type"": ""Point""}";49.276361, -123.144299
2016;Museum of Vancouver;www.museumofvancouver.ca?;Museum/Gallery;Museum/Gallery;1100 Chestnut St, Vancouver, BC, V6J 3J9;Kitsilano;City of Vancouver;60000;;Yes;"{""coordinates"": [-123.144897, 49.276365], ""type"": ""Point""}";49.276365, -123.144897
2016;PNE Amphitheatre;http://www.49st.com/venue/pne-amphitheatre#info;Community Space;Plaza/Park/Band Shell;2901 E Hastings St, Vancouver, BC, V5K 5J1;Hastings-Sunrise;City of Vancouver;;4500;Yes;"{""coordinates"": [-123.037295, 49.28416], ""type"": ""Point""}";49.28416, -123.037295
2016;Vancouver Aquarium;www.vanaqua.org?;Museum/Gallery;Garden/Aquarium/Science Centre;845 Avison Way, Vancouver, BC, V6G 3E2;Stanley Park;City of Vancouver;97000;;Yes;"{""coordinates"": [-123.130997, 49.30067], ""type"": ""Point""}";49.30067, -123.130997
2016;Vancouver Art Gallery Offsite;http://www.vanartgallery.bc.ca/the_exhibitions/public_art.html;Museum/Gallery;Museum/Gallery;1100 W Georgia St, Vancouver, BC, V6E 0A8;West End;City of Vancouver;34033;;Yes;"{""coordinates"": [-123.124298, 49.286205], ""type"": ""Point""}";49.286205, -123.124298
2015;Roedde House;www.roeddehouse.org;Museum/Gallery;Museum/Gallery;1415 Barclay St, Vancouver, BC, V6G 1J6;West End;City of Vancouver;3000;35;Yes;"{""coordinates"": [-123.132187, 49.286863], ""type"": ""Point""}";49.286863, -123.132187
2015;The Apartment;http://theapt.ca/filter/Exhibition;Museum/Gallery;Museum/Gallery;119B E Pender St, Vancouver, BC, V6A 1T6;Downtown;Privately Owned;;;Yes;"{""coordinates"": [-123.1015866, 49.2804859], ""type"": ""Point""}";49.2804859, -123.1015866
2015;Van Dusen Botanical Garden;http://vandusengarden.org/;Museum/Gallery;Garden/Aquarium/Science Centre;5251 Oak St, Vancouver, BC, V6M 4H1;Shaughnessy;City of Vancouver;2368060;;Yes;"{""coordinates"": [-123.128627, 49.238472], ""type"": ""Point""}";49.238472, -123.128627
2015;Vancouver Police Museum;www.vancouverpolicemuseum.ca?;Museum/Gallery;Museum/Gallery;240 E Cordova St, Vancouver, BC, V6A 1L3;Strathcona;City of Vancouver;15392;;Yes;"{""coordinates"": [-123.0987999, 49.282247], ""type"": ""Point""}";49.282247, -123.0987999
2014;AHVA Gallery;http://gallery.ahva.ubc.ca/about/;Museum/Gallery;Museum/Gallery;6398 University Blvd, Vancouver, BC,;;Other;1990;;Yes;"{""coordinates"": [-123.2549451, 49.2639124], ""type"": ""Point""}";49.2639124, -123.2549451
2014;Ayden Gallery;www.aydengallery.com?;Museum/Gallery;Museum/Gallery;88 W Pender St, Vancouver, BC, V6B 6N9;Downtown;Privately Owned;4100;;Yes;"{""coordinates"": [-123.1071802, 49.2809655], ""type"": ""Point""}";49.2809655, -123.1071802
2014;CBC Outdoor Stage;http://www.cbc.ca;Community Space;Plaza/Park/Band Shell;700 Hamilton, Vancouver, BC, V6B 2R5;Downtown;Government;2623;;Yes;"{""coordinates"": [-123.114669, 49.279299], ""type"": ""Point""}";49.279299, -123.114669
2014;Chali-Rosso Gallery;www.chalirosso.com;Museum/Gallery;Museum/Gallery;2250 Granville St, Vancouver, BC, V6H 4H7;Fairview;Privately Owned;;;Yes;"{""coordinates"": [-123.1384021, 49.2657529], ""type"": ""Point""}";49.2657529, -123.1384021
2014;Crafthouse Gallery;www.craftcouncilbc.ca;Museum/Gallery;Museum/Gallery;1386 Cartwright St, Vancouver, BC, V6H 3R8;Fairview;Government;1200;;Yes;"{""coordinates"": [-123.13479, 49.269837], ""type"": ""Point""}";49.269837, -123.13479
2014;Doctor Vigari Gallery;www.doctorvigarigallery.com;Museum/Gallery;Museum/Gallery;1816 Commercial Dr, Vancouver, BC, V5N 4A3;Grandview-Woodland;Privately Owned;;;Yes;"{""coordinates"": [-123.0692806, 49.2683622], ""type"": ""Point""}";49.2683622, -123.0692806
2014;Douglas Udell Gallery;www.douglasudellgallery.com?;Museum/Gallery;Museum/Gallery;1558 W 6th Av, Vancouver, BC, V6J 1R2;Fairview;Privately Owned;;;Yes;"{""coordinates"": [-123.1399725, 49.2661804], ""type"": ""Point""}";49.2661804, -123.1399725
2014;FIELD Contemporary;www.field-contemporary.com;Museum/Gallery;Museum/Gallery;17 W Broadway, Vancouver, BC, V5Y 1P1;Mount Pleasant;Privately Owned;800;;Yes;"{""coordinates"": [-123.1058083, 49.2630895], ""type"": ""Point""}";49.2630895, -123.1058083
2014;Gallery Gachet;www.gachet.org?;Museum/Gallery;Museum/Gallery;88 E Cordova St, Vancouver, BC, V6A 1K2;Downtown;Privately Owned;2600;;Yes;"{""coordinates"": [-123.102645, 49.2821], ""type"": ""Point""}";49.2821, -123.102645
2014;Gallery Jones;www.galleryjones.com?;Museum/Gallery;Museum/Gallery;1725 W 3rd Av, Vancouver, BC, V6J 1K7;Fairview;Privately Owned;;;Yes;"{""coordinates"": [-123.1438197, 49.2689012], ""type"": ""Point""}";49.2689012, -123.1438197
2014;GMS Observatory;http://www.spacecentre.ca/gms;Museum/Gallery;Garden/Aquarium/Science Centre;1100 Chestnut St, Vancouver, BC, V6J 3J9;Kitsilano;City of Vancouver;2811;;Yes;"{""coordinates"": [-123.144436, 49.276261], ""type"": ""Point""}";49.276261, -123.144436
2014;Ian Tan Gallery;www.iantangallery.com?;Museum/Gallery;Museum/Gallery;2202 Granville St, Vancouver, BC, V6H 4H7;Fairview;Privately Owned;;;Yes;"{""coordinates"": [-123.1383868, 49.2661646], ""type"": ""Point""}";49.2661646, -123.1383868
2014;Teck Gallery;https://www.sfu.ca/galleries/teck-gallery.html;Museum/Gallery;Museum/Gallery;515 W Hastings St, Vancouver, BC, V6B 0B2;Downtown;Privately Owned;625;;Yes;"{""coordinates"": [-123.1119735, 49.2841655], ""type"": ""Point""}";49.2841655, -123.1119735
2014;Trench Gallery;www.trenchgallery.com;Museum/Gallery;Museum/Gallery;148 Alexander St, Vancouver, BC, V6A 1B5;Downtown;Privately Owned;1000;;Yes;"{""coordinates"": [-123.1010921, 49.2839469], ""type"": ""Point""}";49.2839469, -123.1010921
2014;Van Dusen Botanical Gardens;http://vandusengarden.org/;Museum/Gallery;Garden/Aquarium/Science Centre;5251 Oak St, Vancouver, BC, V6M 4H1;Shaughnessy;Park Board/COV;2368060;;Yes;"{""coordinates"": [-123.128627, 49.238472], ""type"": ""Point""}";49.238472, -123.128627
2014;Vancouver Art Gallery;www.vanartgallery.bc.ca;Museum/Gallery;Museum/Gallery;750 Hornby St, Vancouver, BC, V6Z 2H7;Downtown;Government;165000;;Yes;"{""coordinates"": [-123.120932, 49.283158], ""type"": ""Point""}";49.283158, -123.120932
2014;Vancouver Holocaust Education Centre;www.vhec.org?;Museum/Gallery;Museum/Gallery;950 W 41st Av, Vancouver, BC, V5Z 2N7;Oakridge;Privately Owned;;;Yes;"{""coordinates"": [-123.126013, 49.233442], ""type"": ""Point""}";49.233442, -123.126013
2014;Wall Centre Plaza;;Community Space;Plaza/Park/Band Shell;1088 Burrard St, Vancouver, BC, V6Z 2R9;Downtown;Privately Owned;;;Yes;"{""coordinates"": [-123.1265368, 49.2801175], ""type"": ""Point""}";49.2801175, -123.1265368
2020;Architectural Institute of BC Gallery;www.aibc.ca;Museum/Gallery;Museum/Gallery;440 Cambie St, Vancouver, BC, V6B 2N5;Downtown;Non-Profit;250;;Yes;"{""coordinates"": [-123.1095005, 49.2817199], ""type"": ""Point""}";49.2817199, -123.1095005
2020;City of Vancouver Archives;www.vancouver.cayour-government/city-of-vancouver-archives.aspx?;Museum/Gallery;Library/Archives;1150 Chestnut St, Vancouver, BC, V6J 3J9;Kitsilano;City of Vancouver;;;Yes;"{""coordinates"": [-123.142663, 49.276084], ""type"": ""Point""}";49.276084, -123.142663
2020;Creekside Park;;Community Space;Plaza/Park/Band Shell;1455 Quebec St, Vancouver, BC, V6A 3Z7;Downtown;City of Vancouver;177518;;Yes;"{""coordinates"": [-123.10319, 49.274159], ""type"": ""Point""}";49.274159, -123.10319
2020;CSA Space;http://csaspace.blogspot.com/;Museum/Gallery;Museum/Gallery;2414 Main St, Vancouver, BC, V5T 3E2;Mount Pleasant;Privately Owned;;;Yes;"{""coordinates"": [-123.1006, 49.263699], ""type"": ""Point""}";49.263699, -123.1006
2020;Equinox Gallery/ Monte Clark Gallery;www.equinoxgallery.com /  www.monteclarkgallery.com;Museum/Gallery;Museum/Gallery;3642 Commercial St, Vancouver, BC, V5N 4G2;Kensington-Cedar Cottage;Privately Owned;18000;;Yes;"{""coordinates"": [-123.06775753, 49.25203747], ""type"": ""Point""}";49.25203747, -123.06775753
2020;Granville Island/ Vancouver International Children's Festival;;Community Space;Plaza/Park/Band Shell;1398 Cartwright St, Vancouver, BC, V6H 3R9;Fairview;Government;;;Yes;"{""coordinates"": [-123.134845, 49.269463], ""type"": ""Point""}";49.269463, -123.134845
2020;Harrison Galleries;www.harrisongalleries.com;Museum/Gallery;Museum/Gallery;901 Homer St, Vancouver, BC, V6B 2W6;Downtown;Privately Owned;4500;;Yes;"{""coordinates"": [-123.1184779, 49.2784569], ""type"": ""Point""}";49.2784569, -123.1184779
2020;Ian Tan Gallery;www.iantangallery.com?;Museum/Gallery;Museum/Gallery;2342 Granville St, Vancouver, BC, V6H 3G3;Fairview;Privately Owned;;;Yes;"{""coordinates"": [-123.13825, 49.264989], ""type"": ""Point""}";49.264989, -123.13825
2020;Means of Production Garden (MOPPARC);http://moparrc.com/;Other;Garden/Aquarium/Science Centre;1001 E 6th Ave, Vancouver, BC,;Fairview;Vancouver Park Board/COV;;;Yes;"{""coordinates"": [-123.1265306, 49.2660577], ""type"": ""Point""}";49.2660577, -123.1265306
2020;Pendulum Gallery;www.pendulumgallery.bc.ca?;Museum/Gallery;Museum/Gallery;885 W Georgia St, Vancouver, BC, V6C 3E8;Downtown;Privately Owned;3000;;Yes;"{""coordinates"": [-123.119963, 49.283709], ""type"": ""Point""}";49.283709, -123.119963
2020;PNE Amphitheatre;http://www.49st.com/venue/pne-amphitheatre#info;Community Space;Plaza/Park/Band Shell;2901 E Hastings St, Vancouver, BC, V5K 5J1;Hastings-Sunrise;City of Vancouver;;4500;Yes;"{""coordinates"": [-123.037295, 49.28416], ""type"": ""Point""}";49.28416, -123.037295
2020;Vanier Park/ Bard On the Beach Shakespeare Festival;;Community Space;Plaza/Park/Band Shell;1000 Chestnut St, Vancouver, BC, V6J 3J9;Kitsilano;City of Vancouver;;;Yes;"{""coordinates"": [-123.1461243, 49.2767769], ""type"": ""Point""}";49.2767769, -123.1461243
2017;Malaspina Printmakers Gallery;www.malaspinaprintmakers.com?;Museum/Gallery;Museum/Gallery;1555 Duranleau St, Vancouver, BC, V6H 3S3;Fairview;Government;2500;;Yes;"{""coordinates"": [-123.135784, 49.271369], ""type"": ""Point""}";49.271369, -123.135784
2017;Museum of Vancouver;www.museumofvancouver.ca?;Museum/Gallery;Museum/Gallery;1100 Chestnut St, Vancouver, BC, V6J 3J9;Kitsilano;City of Vancouver;60000;;Yes;"{""coordinates"": [-123.144897, 49.276365], ""type"": ""Point""}";49.276365, -123.144897
2017;Van Dusen Botanical Garden;http://vandusengarden.org/;Museum/Gallery;Garden/Aquarium/Science Centre;5251 Oak St, Vancouver, BC, V6M 4H1;Shaughnessy;City of Vancouver;2368060;;Yes;"{""coordinates"": [-123.128627, 49.238472], ""type"": ""Point""}";49.238472, -123.128627
2017;Vancouver Community Laboratory;http://vancommunitylab.com/;Studio/Rehearsal;Workshop;1907 Triumph St, Vancouver, BC, V5L 1K6;Grandview-Woodland;Privately Owned;5000;;Yes;"{""coordinates"": [-123.0652956, 49.2841727], ""type"": ""Point""}";49.2841727, -123.0652956
